bbdm13_GlimmerMDS_2Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Complete Linkage Method Distance,Complete Linkage Method Distance Calculation Time,Single Linkage Method Distance,Single Linkage Method Distance Calculation Time,Leverage Score Distance,Leverage Score Distance Calculation Time,Cook Distance,Cook Distance Calculation Time,Orthogonal Distance to Lowess Line,Orthogonal Distance to Lowess Line Calculation Time,Vertical Distance to Lowess Line,Vertical Distance to Lowess Line Calculation Time,Horizontal Distance to Lowess Line,Horizontal Distance to Lowess Line Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes,well-separated,Shape
figure_category_basedmarkersize10_JavierGeneratedData_3dinterleaved_3classes_TSNE_2,JavierGeneratedData_3dinterleaved_3classes_TSNE_2,600,3,10,0.932574596,0.343868494,0.937257474,5.266608238,0.93398966,0.618682623,0.929908373,0.357672215,0.93367323,0.38050437,0.935121111,0.395439863,0.97186178,0.351271629,0.940459724,0.365010023,0.998475702,0.372935057,0.933194953,2.357674122,0.936602623,5.944169044,0.916961648,0.384689569,0.993333333,0.165655613,615,0.10832715,0,0.135136366,0.024431283,0.062964916,4.944615616,0.008589268,-,15,2,0,[],1-class-1-cluster,['three_order' 'linear']
figure_descendingmarkersize20_JavierGeneratedData_3dinterleaved_3classes_TSNE_2,JavierGeneratedData_3dinterleaved_3classes_TSNE_2,600,3,20,0.852813044,0.365057945,0.861540936,0.373111963,0.85743423,5.740957499,0.848336158,0.312008858,0.854076668,0.381994009,0.85696067,0.426624775,0.913731889,0.399148941,0.868337903,0.364312649,0.996575972,0.359946489,0.84827432,2.77572608,0.85944489,0.38084054,0.844456038,5.317639351,0.988333333,0.145030975,3013,0.107052088,0,0.111942053,0.024431283,0.058806896,4.944615616,0.004885435,-,15,1,0,[],1-class-1-cluster,['three_order' 'linear']
figure_descendingmarkersize50_JavierGeneratedData_3dinterleaved_3classes_TSNE_2,JavierGeneratedData_3dinterleaved_3classes_TSNE_2,600,3,50,0.694776364,0.374474525,0.70336581,0.391787291,0.733342853,0.573824167,0.70279171,0.373833179,0.712355986,0.363580942,0.719340925,5.693926334,0.778893147,0.370469809,0.634695692,0.418727636,0.387194891,0.357042313,0.711463721,2.658390522,0.721618791,0.415123463,0.702803313,0.444322824,0.953333333,0.148405075,12310,0.14754653,0,5.398824453,0.024431283,0.088978291,4.944615616,0.017314196,-,15,1,0,[],1-class-1-cluster,['three_order' 'linear']
figure_ascendingmarkersize10_JavierGeneratedData_3dinterleaved_3classes_TSNE_2,JavierGeneratedData_3dinterleaved_3classes_TSNE_2,600,3,10,0.933424556,0.356957436,0.937316943,0.357394218,0.932128876,0.672018528,0.930147928,0.413394928,0.933789679,0.376089573,0.935145337,0.335272312,0.972024934,0.348625898,0.940712976,0.338370323,0.998517934,0.355321646,0.931390137,7.961181879,0.939639386,0.372906923,0.919210496,0.437542915,0.993333333,0.165340424,615,0.107055664,0,0.101302862,0.024431283,0.088814259,4.944615616,0.011546135,-,15,2,0,[],1-class-1-cluster,['three_order' 'linear']
figure_category_basedmarkersize50_JavierGeneratedData_3dinterleaved_3classes_TSNE_2,JavierGeneratedData_3dinterleaved_3classes_TSNE_2,600,3,50,0.702339701,0.353556633,0.703733446,0.364939213,0.725630088,0.688016891,0.705742335,0.413145542,0.713619485,0.372095346,0.71987949,0.363573074,0.779290424,5.368994236,0.637678031,0.391850948,0.38737701,0.34746027,0.71108041,2.579662085,0.731655338,0.343665123,0.719154487,0.357707977,0.953333333,0.148269176,12310,0.128226519,0,0.099759102,0.024431283,0.059397936,4.944615616,0.005915165,-,15,7,0,[],1-class-1-cluster,['three_order' 'linear']
figure_category_basedmarkersize20_JavierGeneratedData_3dinterleaved_3classes_TSNE_2,JavierGeneratedData_3dinterleaved_3classes_TSNE_2,600,3,20,0.855300729,0.325992346,0.861658401,0.383023024,0.855267718,0.606052399,0.849320714,5.34190011,0.854509113,0.379302979,0.857120983,0.460949421,0.913449821,0.40507555,0.869280269,0.348111391,0.996722338,0.338318586,0.85014515,2.465259314,0.861535898,0.421187401,0.850981822,0.440616608,0.988333333,0.155285358,3013,4.962676048,0,0.164391756,0.024431283,0.065118313,4.944615616,0.007869005,-,15,2,0,[],1-class-1-cluster,['three_order' 'linear']
figure_ascendingmarkersize20_JavierGeneratedData_3dinterleaved_3classes_TSNE_2,JavierGeneratedData_3dinterleaved_3classes_TSNE_2,600,3,20,0.857773302,0.410282373,0.861907467,0.32882905,0.849191287,5.024991512,0.850197459,0.367976665,0.854922208,0.412256241,0.85723977,0.365088463,0.915149475,0.349484921,0.87026917,0.366610527,0.996842798,0.315276623,0.854071503,2.126951218,0.867972053,0.369579792,0.856899125,0.386275053,0.988333333,4.268549204,3013,0.100874186,0,0.110967159,0.024431283,0.081053972,4.944615616,0.01099968,-,15,2,0,[],1-class-1-cluster,['three_order' 'linear']
figure_descendingmarkersize20_JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,400,4,20,0.973924399,0.318813324,0.97227985,0.314557314,0.966965251,0.573936701,0.984574889,0.317796946,0.983354076,0.343533039,0.984296374,0.330268145,0.993517882,0.322662354,0.976005085,0.377212286,0.977547653,0.352092266,0.977397805,1.586893082,0.981428281,0.308949232,0.981088895,0.309388638,1,4.512178898,401,0.09879899,0,0.094101667,0.0253421,0.044383526,12.76151318,0.005007744,0.008976826,7.049066067,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_ascendingmarkersize10_JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,400,4,10,0.988812522,0.325368166,0.987672639,5.730582952,0.984055535,0.654798269,0.993612218,0.345139027,0.993125856,0.313252211,0.993542633,0.339116335,0.998034648,0.325372458,0.990007568,0.325831175,0.990589857,0.31695056,0.990942854,1.743261576,0.992243146,0.338851929,0.991890588,0.350858688,1,0.118190765,80,6.389242649,0,0.109488487,0.0253421,0.057904243,12.76151318,0.003583193,0.005936696,8.469051838,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_category_basedmarkersize10_JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,400,4,10,0.98851071,0.320427895,0.987636247,0.308086872,0.984546271,0.573030233,0.99346633,0.305713177,0.993061985,0.304774761,0.993496012,0.291497231,0.99799643,0.288190603,0.989846774,0.297915697,0.989904308,0.312384844,0.990003189,1.521385193,0.992011499,0.311579943,0.991484998,0.318336487,1,5.042235136,80,0.162790298,0,0.130090714,0.0253421,0.077524424,12.76151318,0.006664515,0.005936696,6.842011452,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_category_basedmarkersize50_JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,400,4,50,0.926100145,0.323679447,0.927368613,0.317194223,0.920707419,0.57968998,0.944922995,0.319005251,0.944247616,0.313852072,0.944993094,5.039652109,0.972289502,0.305446863,0.920946112,0.313060522,0.950537665,0.310614109,0.946827211,1.628127813,0.946404065,0.343212128,0.949990039,0.32144618,0.9975,0.149170399,1948,0.110518932,0,0.1040802,0.0253421,0.044976711,12.76151318,0.004058838,0.013499842,9.279678822,1,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_ascendingmarkersize50_JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,400,4,50,0.927799237,0.330043316,0.927546052,0.320272684,0.91876963,0.576327085,0.945621513,0.318484545,0.944525231,0.326761961,0.945187663,0.309348106,0.971876125,5.429124832,0.921858315,0.318185329,0.953729657,0.309658289,0.9495151,1.478464603,0.948641346,0.330456734,0.954705448,0.32450819,0.9975,0.13358593,1948,0.102530718,0,0.094748735,0.0253421,0.042485714,12.76151318,0.003088951,0.013499842,7.503680229,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_category_basedmarkersize20_JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,400,4,20,0.974440282,0.316266298,0.972389046,0.301231384,0.966315401,0.553167582,0.984793874,0.310879946,0.983456258,0.306022644,0.984359297,0.292143822,0.993438304,0.292758226,0.976375201,0.438097477,0.978363636,0.307526827,0.978237457,6.557259798,0.982058029,0.31656146,0.981299979,0.319498539,1,0.118627548,401,0.104473591,0,0.123168468,0.0253421,0.046614885,12.76151318,0.003958702,0.008976826,7.255247831,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_descendingmarkersize50_JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,400,4,50,0.918893414,0.315435648,0.92400372,0.33359766,0.936378626,0.571304321,0.936822885,0.308650255,0.940551515,0.325742245,0.942245586,0.329039574,0.972728966,0.304553747,0.917618021,0.305864334,0.892659676,0.306952953,0.932290573,6.195844173,0.943355588,0.320336342,0.941706926,0.320431709,0.9975,0.134656906,1948,0.106613159,0,0.096589804,0.0253421,0.041656494,12.76151318,0.003005743,0.013499842,7.453524113,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_ascendingmarkersize20_JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,400,4,20,0.975176553,0.317832708,0.972474829,0.306259871,0.965452039,0.559449434,0.985131826,0.326975822,0.983592898,0.325207949,0.984455524,0.325112581,0.99345029,0.28621316,0.976727182,0.302218437,0.979952262,0.305568695,0.979871931,1.525739908,0.98295233,4.956692696,0.982277198,0.323772907,1,0.111817598,401,0.097490072,0,0.092229128,0.0253421,0.043561459,12.76151318,0.004138947,0.008976826,6.994215012,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_descendingmarkersize10_JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_4classes_GlimmerMDS_2,400,4,10,0.988406628,0.309512377,0.987626746,0.442767382,0.984735773,0.577697515,0.993416481,5.188002348,0.99304047,0.318204165,0.993484088,0.29295063,0.997972978,0.292741537,0.989794255,0.300459146,0.989689645,0.29432869,0.989866785,1.53438139,0.99186279,0.31332612,0.991368407,0.313872576,1,0.102970362,80,0.101341724,0,0.095463753,0.0253421,0.042401552,12.76151318,0.003628731,0.005936696,11.69074678,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_ascendingmarkersize10_JavierGeneratedData_3dinterleaved_4classes_TSNE_2,JavierGeneratedData_3dinterleaved_4classes_TSNE_2,400,4,10,0.979714362,0.37434864,0.981995426,0.347899675,0.979934047,0.669114351,0.983211237,0.377535105,0.982310151,0.377385616,0.982720924,0.360934258,0.993713163,0.356210947,0.982981408,0.329111576,0.973927299,5.794009209,0.977842768,1.864363909,0.975376823,0.430345297,0.978854006,0.378639698,1,0.158385515,114,0.108996868,0,0.128753901,0.024733341,0.036109686,6.977589398,0.010576248,0.006768875,9.230195999,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_category_basedmarkersize10_JavierGeneratedData_3dinterleaved_4classes_TSNE_2,JavierGeneratedData_3dinterleaved_4classes_TSNE_2,400,4,10,0.979386111,0.342502594,0.981952773,0.353346109,0.980755574,0.657343149,0.983097615,0.391912699,0.982254126,0.382030964,0.98271052,0.384109735,0.993713163,0.383962631,0.982926711,0.340651751,0.972702415,5.246026278,0.977674217,1.961761236,0.974933862,0.36473465,0.978557737,0.357094049,1,0.145688772,114,0.125976563,0,0.128000498,0.024733341,0.067317724,6.977589398,0.004011869,0.006768875,9.38452816,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_descendingmarkersize20_JavierGeneratedData_3dinterleaved_4classes_TSNE_2,JavierGeneratedData_3dinterleaved_4classes_TSNE_2,400,4,20,0.939752778,0.360204458,0.946616741,0.381340981,0.946942435,0.787941456,0.945493008,5.738737106,0.94555179,0.39343977,0.946268825,0.434037924,0.972404619,0.342405558,0.946569975,0.433729172,0.923901617,0.399226189,0.929548569,1.88595295,0.933990107,0.383860588,0.944623823,0.375216246,1,0.13571763,758,6.199692249,0,0.102839708,0.024733341,0.031718493,6.977589398,0.011122704,0.011953742,10.17103696,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_ascendingmarkersize50_JavierGeneratedData_3dinterleaved_4classes_TSNE_2,JavierGeneratedData_3dinterleaved_4classes_TSNE_2,400,4,50,0.84336533,0.351238251,0.843912193,0.333703756,0.81649799,0.658886671,0.8390417,0.424122572,0.840848684,0.377779961,0.839902189,0.353323221,0.885109241,5.197851181,0.84322402,0.339127302,0.851690025,0.374132872,0.85308026,1.844671011,0.855674423,0.377955914,0.873921019,0.416267872,1,0.158708572,4988,0.120533705,0,0.115842104,0.024733341,0.05611372,6.977589398,0.009027004,-,15,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_ascendingmarkersize20_JavierGeneratedData_3dinterleaved_4classes_TSNE_2,JavierGeneratedData_3dinterleaved_4classes_TSNE_2,400,4,20,0.943142471,0.346183062,0.946991245,0.352983952,0.939740479,6.108148813,0.946991496,0.343952894,0.946312141,0.400354147,0.946669318,0.343046427,0.972100448,0.315859318,0.948294135,0.309439898,0.93568744,0.357414722,0.941319709,1.653125525,0.938690696,0.371408463,0.949170511,0.385191679,1,4.894822598,758,0.178936958,0,0.112534523,0.024733341,0.033841372,6.977589398,0.005149603,0.011953742,9.317112684,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_category_basedmarkersize50_JavierGeneratedData_3dinterleaved_4classes_TSNE_2,JavierGeneratedData_3dinterleaved_4classes_TSNE_2,400,4,50,0.836901491,0.330573797,0.843301815,0.422698021,0.829965825,0.698087931,0.836144013,0.383316994,0.839398451,0.411943674,0.839149176,6.024372578,0.883477793,0.311644793,0.840465056,0.319293499,0.831878888,0.353285074,0.84240753,1.94354558,0.844142954,0.351212978,0.858965361,0.342581987,1,0.163578272,4988,0.131947756,0,5.612618208,0.024733341,0.050094604,6.977589398,0.010757923,0.021405043,10.15704966,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_descendingmarkersize10_JavierGeneratedData_3dinterleaved_4classes_TSNE_2,JavierGeneratedData_3dinterleaved_4classes_TSNE_2,400,4,10,0.978859492,0.342728376,0.981874418,0.357698679,0.981991381,0.653146029,0.982822248,0.420715094,0.982121044,0.36607933,0.982620866,0.427534103,0.993731872,0.333497286,0.982583224,0.413080215,0.970667338,0.332634211,0.9705905,6.802187204,0.974653756,0.380548477,0.978452323,0.372782707,1,0.129317999,114,0.128639936,0,0.129081488,0.024733341,0.054389954,6.977589398,0.007138252,0.006768875,9.328898191,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_descendingmarkersize50_JavierGeneratedData_3dinterleaved_4classes_TSNE_2,JavierGeneratedData_3dinterleaved_4classes_TSNE_2,400,4,50,0.830020509,0.337290287,0.842761141,0.366290331,0.841636614,0.684604406,0.833010597,0.396547318,0.837827251,0.383250952,0.838270181,0.311834097,0.884107127,0.324545383,0.837545615,5.249688387,0.811652415,0.3183074,0.826770162,1.612811804,0.833894528,0.442617416,0.847495997,0.399241447,1,0.147448301,4988,0.109054804,0,0.122014046,0.024733341,0.051667929,6.977589398,0.01303792,0.021405043,10.6809454,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_category_basedmarkersize20_JavierGeneratedData_3dinterleaved_4classes_TSNE_2,JavierGeneratedData_3dinterleaved_4classes_TSNE_2,400,4,20,0.941573062,0.340575218,0.946817918,5.472393036,0.943306124,0.674404383,0.946280513,0.376778841,0.945970231,0.333664656,0.946494989,0.347524643,0.972239651,0.379112244,0.947771614,0.344760895,0.930096049,0.305787086,0.938698658,1.856296778,0.936070049,0.350895166,0.945854262,6.283526182,1,0.166839361,758,0.144207954,0,0.12472105,0.024733341,0.047192574,6.977589398,0.006241083,0.011953742,10.02779651,0,0,[],1-class-1-cluster,['cluster' 'three_order']
figure_ascendingmarkersize10_JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,500,5,10,0.974036623,0.312180996,0.962069484,0.301015139,0.934792668,0.61866498,0.970184513,0.313076019,0.963242688,0.309740067,0.959827195,0.294938803,0.989634078,0.294620514,0.971513649,0.304876566,0.987839735,5.275272369,0.984138661,1.953557491,0.986887641,0.324300528,0.97373197,0.317198992,1,0.108905315,83,0.100441217,0,0.09732151,0.025373518,0.052916765,10.88025165,0.004997253,0.004559779,10.89981413,0,0,[],no,['cluster' 'three_order']
figure_descendingmarkersize20_JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,500,5,20,0.869140152,0.306988239,0.885684707,0.307854176,0.913534152,0.614311695,0.868932468,0.316669226,0.875249467,0.316792965,0.881619456,0.301066875,0.959215407,0.297424793,0.866426889,0.304683208,0.861149077,5.03732872,0.878114574,1.840251923,0.888712369,0.31238699,0.860905992,0.313028097,1,0.124286652,637,0.103867769,0,0.094685555,0.025373518,0.052555799,10.88025165,0.004000187,0.008598001,11.03520608,0,0,[],no,['cluster' 'three_order']
figure_descendingmarkersize50_JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,500,5,50,0.721038708,0.356913328,0.755491863,0.333436728,0.828915468,0.69170332,0.741186476,0.341106892,0.752710017,5.399880409,0.766040921,0.315648317,0.882615628,0.312440872,0.723521801,0.320174694,0.674790962,0.323280334,0.723113218,1.822763205,0.739059844,0.334599733,0.708246565,0.32854414,1,0.155142546,3653,0.104949474,0,0.097748995,0.025373518,0.051832914,10.88025165,0.003984451,0.014460622,11.54573321,0,0,[],no,['cluster' 'three_order']
figure_ascendingmarkersize50_JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,500,5,50,0.805289128,0.329488039,0.767555578,5.085391045,0.699619859,0.634248972,0.790081347,0.326975346,0.761933875,0.322264671,0.759521612,0.309060574,0.880619249,0.309199095,0.79881321,0.322128773,0.877204927,0.322624922,0.803696421,1.900880098,0.814625726,0.328257561,0.812941755,0.3282516,1,0.154684067,3653,0.101336718,0,4.843191862,0.025373518,0.052387238,10.88025165,0.004973888,0.014460622,12.11168694,0,0,[],no,['cluster' 'three_order']
figure_category_basedmarkersize50_JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,500,5,50,0.762189637,0.328437567,0.76755346,0.316567183,0.76464754,0.628382683,0.723433154,0.32029438,0.719986937,0.324096203,0.734415612,0.310237169,0.8821648,0.320663214,0.765404646,0.316089153,0.769452398,0.319127083,0.721534583,1.932799339,0.722493682,0.335608959,0.771344285,5.331263065,1,0.155297995,3653,0.108628035,0,0.103706598,0.025373518,0.052704096,10.88025165,0.00610733,0.014460622,11.81788206,0,0,[],no,['cluster' 'three_order']
figure_category_basedmarkersize20_JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,500,5,20,0.891478216,0.318605661,0.891682212,0.333982468,0.885104055,5.774354696,0.861709146,0.366873741,0.85993965,0.315108299,0.866860971,0.308356047,0.959220031,0.305059671,0.892511036,0.315021038,0.904769406,0.317126036,0.883080348,1.906448841,0.880339976,0.333651781,0.893883009,0.339912415,1,0.124224901,637,0.102241039,0,4.791608095,0.025373518,0.054000854,10.88025165,0.00499773,0.008598001,11.62464547,0,0,[],no,['cluster' 'three_order']
figure_descendingmarkersize10_JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,500,5,10,0.958972016,0.316179991,0.961525332,0.303461313,0.958153725,0.6252563,0.945978673,0.343253136,0.94842876,0.300355434,0.950196069,0.302038908,0.989653314,0.320011616,0.965358035,0.298955441,0.961154876,0.31526804,0.963962544,1.94336915,0.971748846,0.318426609,0.953698144,4.903824806,1,0.108980894,83,0.100488901,0,0.095624924,0.025373518,0.051000357,10.88025165,0.003518581,0.004559779,10.68077135,0,0,[],no,['cluster' 'three_order']
figure_ascendingmarkersize20_JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,500,5,20,0.915363521,0.312105417,0.891734425,0.312450647,0.843334334,0.620435238,0.906235301,0.306091785,0.888435284,0.308939457,0.884463178,4.99697876,0.959203485,0.297419548,0.909996973,0.304701328,0.954577103,0.307200193,0.930834945,1.845614195,0.926534518,0.321895123,0.919871772,0.325792789,1,0.12595582,637,0.103786469,0,0.094811678,0.025373518,0.053012848,10.88025165,0.004346609,0.008598001,11.087744,0,0,[],no,['cluster' 'three_order']
figure_category_basedmarkersize10_JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,JavierGeneratedData_3dinterleaved_5classes_GlimmerMDS_2,500,5,10,0.962197493,0.304423809,0.96207587,0.313629389,0.957004732,0.620690107,0.944860628,0.306473017,0.94696384,0.30017662,0.949341212,4.731050491,0.989653314,0.288964033,0.96423541,0.298765421,0.969797302,0.294468164,0.967565577,1.864400864,0.975248686,0.318302155,0.96125282,0.3171947,1,0.106295347,83,0.102627993,0,0.09852457,0.025373518,0.053015947,10.88025165,0.004040956,0.004559779,11.8402164,0,0,[],no,['cluster' 'three_order']
figure_ascendingmarkersize20_JavierGeneratedData_3dinterleaved_5classes_TSNE_2,JavierGeneratedData_3dinterleaved_5classes_TSNE_2,500,5,20,0.934062189,0.378757715,0.934500791,0.348859787,0.926790492,0.725922346,0.929249984,0.446470022,0.931670081,0.402282953,0.93079505,0.412662983,0.961872713,0.405901909,0.930888385,0.400121212,0.944101095,6.129282951,0.931855558,2.31722188,0.930533807,0.455772638,0.928811669,0.38850522,0.996,0.121301651,1171,0.120022297,0,0.1203053,0.024410577,0.072854042,6.252613358,0.004892588,-,15,1,0,[],1-class-m-cluster,['cluster' 'three_order' 'lip_cluster']
