Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Complete Linkage Method Distance,Complete Linkage Method Distance Calculation Time,Single Linkage Method Distance,Single Linkage Method Distance Calculation Time,Leverage Score Distance,Leverage Score Distance Calculation Time,Cook Distance,Cook Distance Calculation Time,Orthogonal Distance to Lowess Line,Orthogonal Distance to Lowess Line Calculation Time,Vertical Distance to Lowess Line,Vertical Distance to Lowess Line Calculation Time,Horizontal Distance to Lowess Line,Horizontal Distance to Lowess Line Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes,well-separated,Shape
figure_category_basedmarkersize20_bbdm13_GlimmerMDS_2,bbdm13_GlimmerMDS_2,200,5,20,0.0666987443803298,0.5893113613128662,0.0601391203466995,1.0119154453277588,0.0417139787336032,1.3426759243011477,0.0587164543083653,2.2810628414154053,0.0585242844289528,1.3982212543487549,0.0494797330458155,1.3293802738189695,0.0657318712886371,1.3649146556854248,0.3488017646051584,1.2613399028778076,0.3902001430513829,3.868968725204468,0.0063892240801826095,8.284083604812622,0.0072713389570435,2.551685094833374,0.0097749102058386,2.8380367755889893,1.0,0.4915025234222412,125,1.876212358474732,0.0,1.9146394729614256,0.0252423510891002,0.1354501247406005,19.616457540003967,0.0120806694030761,0.009340329992962925,8.310757398605347,0,0,[],no,['cluster']
figure_category_basedmarkersize50_bbdm13_GlimmerMDS_2,bbdm13_GlimmerMDS_2,200,5,50,0.0696015871641595,0.8413090705871582,0.0652587210557464,0.9319348335266112,0.0493105244795446,1.2477726936340332,0.0635857978874691,0.7732031345367432,0.0635014219506281,0.8993768692016602,0.0542402484079704,1.2747111320495603,0.070059644346306,0.3610894680023193,0.2975718741680304,1.3056447505950928,0.2839235082223296,0.6716678142547607,0.011874028026811811,1.52219820022583,0.0135932959960132,1.420731782913208,0.0104532435805292,0.4120290279388428,1.0,0.5509943962097168,555,0.5715224742889404,0.0,0.592836856842041,0.0252423510891002,0.0321292877197265,19.616457540003967,0.0040318965911865,0.013120864365765709,2.900207996368408,0,0,[],no,['cluster']
figure_ascendingmarkersize10_bbdm13_GlimmerMDS_2,bbdm13_GlimmerMDS_2,200,5,10,0.0676669369791352,0.7198548316955566,0.0481805546034279,0.9433720111846924,0.0258304337267379,1.160679578781128,0.0535612217715326,0.3954305648803711,0.0467379630972643,1.2514300346374512,0.0388252430275176,0.3657600879669189,0.0476190476190475,0.6946628093719482,0.3619427028723538,1.2150201797485352,0.4546716315504018,0.3317029476165771,1.6548984405062583e-12,2.5121560096740723,9.992007221626409e-16,0.4088513851165771,1.4432899320127037e-15,0.873302698135376,1.0,0.4836115837097168,22,0.5280001163482666,0.0,0.4722309112548828,0.0252423510891002,0.0246212482452392,19.616457540003967,0.007652997970581,0.005877732444869138,2.8493385314941406,0,0,[],no,['cluster']
figure_ascendingmarkersize20_bbdm13_GlimmerMDS_2,bbdm13_GlimmerMDS_2,200,5,20,0.0710432845584368,0.4022471904754638,0.0601066501748985,0.8166277408599854,0.0489246199180029,0.9591336250305176,0.0588145530405199,1.2348871231079102,0.0568942151243949,0.3498213291168213,0.053543999231243,0.8492007255554199,0.0657318712886371,1.1966333389282229,0.178161640149404,0.358461856842041,0.1388022925457298,0.6695401668548584,0.09846676925702325,2.035783767700196,0.0864575598395852,0.7593340873718262,0.1156397987349012,1.2937219142913818,1.0,0.136744737625122,125,0.5574798583984375,0.0,0.5026187896728516,0.0252423510891002,0.0403013229370117,19.616457540003967,0.0029821395874023,0.009340329992962923,2.8832600116729736,0,0,[],no,['cluster']
figure_ascendingmarkersize50_bbdm13_GlimmerMDS_2,bbdm13_GlimmerMDS_2,200,5,50,0.0758558583753121,0.4075164794921875,0.0651945912199689,0.8930273056030273,0.058236178202257,1.707892894744873,0.0657713201333496,0.3213434219360351,0.0628144251741241,0.8127624988555908,0.0606947440443141,0.7594029903411865,0.0687391618345346,0.7868297100067139,0.1375956334277799,0.8879382610321045,0.1027877231862733,0.8136081695556641,0.1651390967686569,1.9345135688781736,0.146588338662633,0.8733735084533691,0.1528261239789731,0.7966961860656738,1.0,0.5888369083404541,555,0.702784538269043,0.0,0.6893453598022461,0.0252423510891002,0.0371503829956054,19.616457540003967,0.0029971599578857,0.013120864365765709,2.826775550842285,0,0,[],no,['cluster']
figure_descendingmarkersize10_bbdm13_GlimmerMDS_2,bbdm13_GlimmerMDS_2,200,5,10,0.0332986703669272,0.917649745941162,0.0470637609911986,1.0069189071655271,0.0861613309772031,1.318739414215088,0.0423066401151743,0.8115882873535156,0.0485158966264174,0.9664254188537598,0.0582838460755943,0.9054896831512452,0.0476190476190475,0.9125103950500488,0.0043878326833508,0.3585803508758545,0.0029895097157254,0.775230884552002,0.9999999993380138,2.2182493209838867,0.9999999999995858,0.8862514495849609,0.9999999999994184,0.8782341480255127,1.0,0.5913610458374023,22,0.6465904712677002,0.0,0.6541748046875,0.0252423510891002,0.0249943733215332,19.616457540003967,0.00199556350708,0.005877732444869138,1.923622131347656,0,0,[],no,['cluster']
figure_descendingmarkersize20_bbdm13_GlimmerMDS_2,bbdm13_GlimmerMDS_2,200,5,20,0.039796442734113,0.8445186614990234,0.059167599874054,0.9294333457946776,0.0843053268458117,1.1909263134002686,0.0487257056421768,0.8629720211029053,0.0604672196200838,0.9209144115447998,0.0679541554113042,0.3309133052825928,0.0657318712886371,0.3512787818908691,0.012992729930661,0.9860720634460448,0.0155481802956818,0.8088877201080322,0.03548895673574182,1.7765123844146729,0.0422806149145915,0.7658991813659668,0.0333520424895609,0.7756085395812988,1.0,0.5653789043426514,125,0.5713610649108887,0.0,0.1029021739959716,0.0252423510891002,0.0400755405426025,19.616457540003967,0.0030426979064941,0.009340329992962923,2.488142728805542,0,0,[],no,['cluster']
figure_descendingmarkersize50_bbdm13_GlimmerMDS_2,bbdm13_GlimmerMDS_2,200,5,50,0.046437694907886,0.7555909156799316,0.0643676147322546,0.9418063163757324,0.086386646268705,0.7064614295959473,0.0544476898496574,0.7413051128387451,0.0656033900051611,0.7520983219146729,0.0734369212090709,0.7450392246246338,0.070059644346306,0.7018966674804688,0.0185782251761226,0.3190562725067138,0.0222363510421196,0.8587172031402588,0.030726457709611465,1.681572198867798,0.0367225357594788,0.8013415336608887,0.0273735741532045,0.9215087890625,1.0,0.7603180408477783,555,0.1715593338012695,0.0,0.7382967472076416,0.0252423510891002,0.0389990806579589,19.616457540003967,0.002997875213623,0.013120864365765709,3.5085015296936035,0,0,[],no,['cluster']
figure_category_basedmarkersize10_boston_GlimmerMDS_2,boston_GlimmerMDS_2,155,3,10,0.4849571108872591,0.407977819442749,0.4986857467020709,0.8631389141082764,0.4981202707127268,1.1856510639190674,0.4872733108764658,0.953549861907959,0.4989915436579483,1.0053610801696775,0.499595268648649,0.971644401550293,0.5,0.3505973815917969,0.5018482465895001,0.8987228870391846,0.4648456043362725,0.9887247085571288,0.4756411874285994,1.5709209442138672,0.5039714256360847,0.839383602142334,0.4541349634424202,0.8721847534179688,1.0,0.0968341827392578,25,0.6459064483642578,0.0,0.5282046794891357,0.0252861476768047,0.0319974422454834,14.072820275650978,0.0043444633483886,0.008090657254733605,1.7432055473327637,0,0,[],yes,['cluster']
figure_category_basedmarkersize20_boston_GlimmerMDS_2,boston_GlimmerMDS_2,155,3,20,0.2050395207824887,0.3826026916503906,0.3169331921319668,0.9527521133422852,0.4638512947719528,1.0586869716644287,0.22722587699511,0.337306261062622,0.3151093133285513,0.8824267387390137,0.4208905078416354,0.8365039825439453,0.3042933901156841,0.8677229881286621,0.2752691556992885,0.766618013381958,0.198106319710333,0.3597235679626465,0.1729273253608904,1.8133180141448968,0.1986440479033363,0.9002768993377686,0.345037835840252,0.8843097686767578,1.0,0.6088192462921143,175,0.096642255783081,0.0,0.6876835823059082,0.0252861476768047,0.0350265502929687,14.072820275650978,0.0057811737060546,0.014351892519108574,2.2414252758026123,0,0,[],yes,['cluster']
figure_category_basedmarkersize50_boston_GlimmerMDS_2,boston_GlimmerMDS_2,155,3,50,0.2270294442274683,0.4300847053527832,0.3086014365743582,0.8930344581604004,0.4337224202912741,1.1095380783081057,0.2344481859664671,0.8494884967803955,0.3025562727620132,0.3360891342163086,0.3697676637689686,0.9172649383544922,0.3141194895336068,0.808668851852417,0.2953989564247706,0.9171578884124756,0.2010366949105604,0.8785617351531982,0.1908820708219232,1.1066129207611084,0.2081789796370815,0.9379994869232178,0.3442837657501253,0.9163634777069092,1.0,0.716048002243042,929,0.1226415634155273,0.0,0.6730034351348877,0.0252861476768047,0.0721054077148437,14.072820275650978,0.0020062923431396,0.023819607168323653,2.2103638648986816,0,0,[],yes,['cluster']
figure_ascendingmarkersize10_boston_GlimmerMDS_2,boston_GlimmerMDS_2,155,3,10,0.5282413319280097,0.3369154930114746,0.501841947766918,1.0681743621826172,0.4988603953409735,1.2038366794586182,0.5264270466402401,0.9705371856689452,0.5029047627026126,0.4040277004241943,0.5010566868204611,0.917710542678833,0.5,0.979567050933838,0.50566019308798,0.9819645881652832,0.5349211196258657,0.3485531806945801,0.5595665055645795,1.6144492626190186,0.510359453207301,0.8821613788604736,0.5239653269122055,0.9600377082824708,1.0,0.1048197746276855,25,0.7133498191833496,0.0,0.7936372756958008,0.0252861476768047,0.0618777275085449,14.072820275650978,0.0040891170501708,0.008090657254733605,1.354275465011597,0,0,[],yes,['cluster']
figure_ascendingmarkersize20_boston_GlimmerMDS_2,boston_GlimmerMDS_2,155,3,20,0.2163502171645509,0.7417089939117432,0.3183151078423948,0.9542086124420166,0.4608961343771373,1.2179336547851562,0.2400567556961098,0.3743784427642822,0.3176079309103509,0.978095769882202,0.4219985341323079,0.8617105484008789,0.3028566271276545,1.07120680809021,0.2775842332551387,0.4218556880950928,0.2008067871851446,0.9813792705535888,0.1885693158881906,1.6613922119140625,0.2022441553953836,0.9824304580688475,0.3820092585539848,0.364692211151123,1.0,0.7236964702606201,175,0.7581813335418701,0.0,0.1215419769287109,0.0252861476768047,0.0382452011108398,14.072820275650978,0.0018393993377685,0.014351892519108575,2.1740047931671143,0,0,[],yes,['cluster']
figure_ascendingmarkersize50_boston_GlimmerMDS_2,boston_GlimmerMDS_2,155,3,50,0.2481764914944699,0.391204833984375,0.3170874760978388,1.0034582614898682,0.4279179403408699,1.2020199298858645,0.269878799267565,0.3863008022308349,0.3218259635277136,1.0145604610443115,0.4208691968478822,1.0416107177734375,0.3213519237925389,0.9841647148132324,0.2701437344045121,0.409367561340332,0.2142327755315184,1.002936601638794,0.21471180358887942,1.7222120761871338,0.2370428661380704,1.0747549533843994,0.401805886722685,0.328730821609497,1.0,0.9058640003204346,929,0.1277062892913818,0.0,0.8725826740264893,0.0252861476768047,0.0362248420715332,14.072820275650978,0.0045819282531738,0.023819607168323653,2.25787615776062,0,0,[],yes,['cluster']
figure_descendingmarkersize10_boston_GlimmerMDS_2,boston_GlimmerMDS_2,155,3,10,0.4717586680719903,0.3577749729156494,0.4981580522330819,1.1770436763763428,0.5011396046590264,1.140855073928833,0.4735729533597601,0.3909749984741211,0.4970952372973872,1.0169293880462646,0.498943313179539,1.1801259517669678,0.5,0.3333704471588135,0.49433980691202,0.924990177154541,0.4650788803741342,0.9754953384399414,0.44043349443542046,1.0405361652374268,0.4896405467926989,0.9084393978118896,0.4760346730877944,1.052457571029663,1.0,0.7002735137939453,25,0.093285322189331,0.0,0.7697277069091797,0.0252861476768047,0.031599998474121,14.072820275650974,0.0019583702087402,0.008090657254733605,1.4885461330413818,0,0,[],yes,['cluster']
figure_descendingmarkersize20_boston_GlimmerMDS_2,boston_GlimmerMDS_2,155,3,20,0.1767976217238435,0.771869421005249,0.3441115083493355,1.1434836387634275,0.5500954883209219,0.5636701583862305,0.2211882529715616,1.0340616703033447,0.3066002814770165,0.3498017787933349,0.4324787015704133,0.965895652770996,0.302559459100447,1.0196337699890137,0.094981206621032,1.000324010848999,0.0211818151569276,0.3478522300720215,0.3660987967927609,1.633638858795166,0.4048204387560185,1.0371696949005127,0.3812244856653164,0.3278005123138428,1.0,0.7569010257720947,175,0.1056315898895263,0.0,0.8478240966796875,0.0252861476768047,0.0427587032318115,14.072820275650974,0.0019967555999755,0.014351892519108574,2.184114933013916,0,0,[],yes,['cluster']
figure_descendingmarkersize50_boston_GlimmerMDS_2,boston_GlimmerMDS_2,155,3,50,0.1977129385568117,0.3130311965942383,0.325466830378993,1.0153095722198486,0.505319814904321,1.219874143600464,0.2198835183042626,0.4237089157104492,0.2902320880905248,1.059525966644287,0.3647064387722593,0.4147744178771972,0.3133835300113068,1.0354549884796145,0.123404573186038,1.001922607421875,0.0258502738035618,1.0452795028686523,0.3078602242665506,1.0485384464263916,0.3186299344411485,0.999500036239624,0.3077669574403379,0.3506004810333252,1.0,0.8907263278961182,929,0.9579808712005616,0.0,0.1228401660919189,0.0252861476768047,0.0578854084014892,14.072820275650974,0.0021097660064697,0.023819607168323653,2.4698309898376465,0,0,[],yes,['cluster']
figure_category_basedmarkersize10_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,10,0.3900771027682381,0.4090495109558105,0.4300585079032469,1.0622129440307615,0.4850483771195265,1.1564245223999023,0.4128679304115819,0.3554542064666748,0.4372197293906077,1.052976131439209,0.4613517745743967,1.1610660552978516,0.4214399513651211,0.3719067573547363,0.4231184350674746,1.0459356307983398,0.1620939077658761,1.093764305114746,0.3343148094592635,3.1263182163238525,0.3245147017310358,1.1493713855743408,0.5081591668382894,0.3680832386016845,0.986784140969163,0.7488193511962891,281,0.7394638061523438,0.0,0.0940208435058593,0.0254146957053193,0.0573618412017822,11.76509716925091,0.0050103664398193,0.009845965796596001,13.32957148551941,4,0,[],yes,['cluster']
figure_category_basedmarkersize20_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,20,0.3813708191188981,0.3860001564025879,0.4222669394206362,1.1001408100128174,0.4824788988322829,0.5333724021911621,0.4042434189414402,1.12852144241333,0.4298416355578106,1.0327184200286863,0.456250607574483,0.4079136848449707,0.4322312622163324,1.180877923965454,0.4146543486922843,1.2826473712921145,0.1711926239873996,0.4056122303009033,0.3303640434095446,3.897042989730835,0.3204258618212088,0.3861012458801269,0.5010587631357306,1.333751916885376,0.9823788546255506,0.9508099555969238,1232,0.1641404628753662,0.0,0.9027252197265624,0.0254146957053193,0.1214523315429687,11.76509716925091,0.0060174465179443,0.014422218887256184,12.783804178237917,4,0,[],yes,['cluster']
figure_category_basedmarkersize50_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,50,0.3259834856718777,1.0890169143676758,0.3934819197938831,1.1372764110565186,0.4836518105383085,0.6363124847412109,0.3503255807285597,1.1547842025756836,0.3904960676733738,1.1000688076019287,0.4313926125157759,0.3691601753234863,0.4075872690200697,1.0648398399353027,0.3666782124940519,1.189333200454712,0.0615439104022919,0.421684980392456,0.2849825514805997,3.225481986999512,0.2745888978149571,0.4287254810333252,0.4811027702806908,1.077497482299805,0.9625550660792952,0.830172061920166,4541,0.118706464767456,0.0,0.7618331909179688,0.0254146957053193,0.0945649147033691,11.76509716925091,0.0041368007659912,0.022058895475786273,13.499855279922484,3,0,[],yes,['cluster']
figure_ascendingmarkersize10_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,10,0.4274152814597551,1.0905494689941406,0.4557322390680126,0.366222620010376,0.4693656739029321,1.2990739345550537,0.3879763208548142,1.1826531887054443,0.4080356588057876,0.357501745223999,0.4375730332471766,1.0063395500183103,0.423524327767112,1.0331132411956787,0.4491972511206333,0.3495409488677978,0.3523144699735332,0.9611849784851074,0.3284012592497124,2.8803486824035645,0.32115590286841,1.0297744274139404,0.153087400106669,0.9778504371643066,0.986784140969163,0.1312289237976074,281,0.8850007057189941,0.0,0.117626667022705,0.0254146957053193,0.0750098228454589,11.76509716925091,0.0049965381622314,0.009845965796596001,13.007997512817385,2,0,[],yes,['cluster']
figure_ascendingmarkersize20_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,20,0.4246597915191744,0.395599365234375,0.4512544671969831,1.097571611404419,0.4647976071863536,1.3262178897857666,0.3806884962316376,0.3681445121765136,0.3989679512040874,1.093717098236084,0.430204083183455,0.3074235916137695,0.4377924943181596,0.8969106674194336,0.4465883194937305,1.215630292892456,0.363761831685084,0.4307930469512939,0.3238071938181093,4.1722846031188965,0.3178510301304028,0.3893811702728271,0.1799256700941355,1.1663939952850342,0.9823788546255506,0.1387910842895507,1232,0.924910306930542,0.0,0.1561915874481201,0.0254146957053193,0.0739250183105468,11.76509716925091,0.0040919780731201,0.014422218887256182,13.953004837036133,2,0,[],yes,['cluster']
figure_ascendingmarkersize50_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,50,0.4100544463745638,1.1018519401550293,0.432047894857351,0.383286714553833,0.4522646241166084,1.2433192729949951,0.355590669423967,0.4223253726959228,0.3708964072459109,1.043381929397583,0.4049084382450704,1.205481767654419,0.4241988592629934,0.4281618595123291,0.4129046097065034,1.1853516101837158,0.45844760028421,0.4151301383972168,0.34483699767899123,3.989146709442138,0.3399751598693048,1.2028546333312988,0.2336535340804869,0.3912358283996582,0.9625550660792952,0.8515141010284424,4541,0.1084296703338623,0.0,0.8737485408782959,0.0254146957053193,0.1060624122619628,11.76509716925091,0.0049757957458496,0.022058895475786284,12.772985219955444,0,0,[],yes,['cluster']
figure_descendingmarkersize10_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,10,0.3844389885540434,0.9551751613616944,0.4302474580336008,0.3550465106964111,0.485727917115909,1.2600750923156738,0.4080030856871193,1.1487953662872314,0.436026268727495,0.3123097419738769,0.4606563479472734,0.9559869766235352,0.4205821385808037,0.3428952693939209,0.4205328911272098,0.9880785942077636,0.1565247115744398,1.1567416191101074,0.3296509585512657,3.0455167293548584,0.3218270759903082,1.2492012977600098,0.4859420167579803,0.3677418231964111,0.986784140969163,0.7962565422058105,281,0.1263444423675537,0.0,0.8799886703491211,0.0254146957053193,0.0727124214172363,11.76509716925091,0.0051240921020507,0.009845965796596001,12.305185794830322,3,0,[],yes,['cluster']
figure_descendingmarkersize20_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,20,0.373868249666108,1.0646820068359375,0.422094437140174,1.2619493007659912,0.4836802052187715,0.5553817749023438,0.3978416093454291,1.3580477237701416,0.4281761435093674,0.3861019611358642,0.4553508733056434,1.1159336566925049,0.435959543045357,0.3823456764221191,0.4109876158101736,1.2952666282653809,0.1653923868359531,0.3905541896820068,0.3261458642972278,4.176813364028931,0.3174443900765958,1.218965768814087,0.4877398170623125,0.3660697937011719,0.9823788546255506,1.0495655536651611,1232,0.1335492134094238,0.0,0.9127190113067628,0.0254146957053193,0.0824387073516845,11.76509716925091,0.0080173015594482,0.01442221888725619,12.305472373962402,2,0,[],yes,['cluster']
figure_descendingmarkersize50_breast-cancer-wisconsin_GlimmerMDS_2,breast-cancer-wisconsin_GlimmerMDS_2,454,2,50,0.31653746238809,1.2788348197937012,0.3925052063979851,0.3595194816589355,0.4867974908506709,1.4379775524139404,0.3422587350136558,0.3904197216033935,0.3879592101416695,1.0382485389709473,0.4301488161667904,0.3756349086761474,0.4094835044906277,1.1196515560150146,0.3605729299029367,1.2411673069000244,0.0583053919864567,0.4654176235198974,0.2791177471450089,4.212607383728027,0.2698605386256003,0.4342653751373291,0.4679974568115239,1.3478612899780271,0.9625550660792952,0.159562349319458,4541,0.9843704700469972,0.0,0.1327881813049316,0.0254146957053193,0.0774252414703369,11.76509716925091,0.0048465728759765,0.022058895475786277,14.963895559310911,0,0,[],yes,['cluster']
figure_category_basedmarkersize10_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,10,0.1602095517938133,0.6075448989868164,0.1904985081715474,1.429288387298584,0.2186258068273336,0.835791826248169,0.1812934818040722,1.4094367027282717,0.1946179395354906,2.1681649684906006,0.18054354991616,0.9947211742401124,0.2044183786469969,2.307563304901123,0.1693957358425073,0.5535750389099121,0.0665064177980002,1.5061230659484863,-,15.0,0.1400366572779837,2.82853102684021,0.2901131145521811,1.546699285507202,0.4417882225823879,1.431354522705078,24474,0.3231277465820312,0.0334954078876283,1.1754508018493652,0.0255110403045239,1.7100794315338137,1.879989036689548,0.0474576950073242,-,15.0,315,120,"[{'category': 1, 'number': 120}]",no,['cluster']
figure_category_basedmarkersize20_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,20,0.138274699204545,1.609365463256836,0.1584972106468787,0.6928567886352539,0.1772011605549953,1.857005596160889,0.157076658735174,0.7638723850250244,0.1646559335616878,2.107019424438477,0.1477778320706615,1.2170767784118652,0.1764669428881016,2.20997953414917,0.1383061785341245,1.3735113143920898,0.0592155395707787,0.6135530471801758,-,15.0,0.131351041838412,1.6709322929382324,0.2750350048120568,2.344404697418213,0.2816045380875203,0.5409996509552002,42507,1.0185019969940186,0.0334954078876283,0.229546308517456,0.0255110403045239,1.752902269363403,1.879989036689548,0.1093151569366455,-,15.0,205,221,"[{'category': 1, 'number': 221}]",no,['cluster']
figure_category_basedmarkersize50_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,50,0.120824709910386,0.7564914226531982,0.1351398271086661,1.6373484134674072,0.1464389365394918,1.7962791919708252,0.1378628879470551,1.014796495437622,0.1421454297295821,2.286647319793701,0.1241875674158368,1.4208011627197266,0.1564334655836695,2.5777902603149414,0.1151352277091275,0.8799290657043457,0.0518524989126142,1.5642592906951904,-,15.0,0.1230368720954639,2.519813537597656,0.2577535800357078,1.66967511177063,0.1732847109670448,1.372098445892334,66713,0.3366270065307617,0.0334954078876283,0.8858990669250488,0.0255110403045239,1.5793635845184326,1.879989036689548,0.0540707111358642,-,15.0,125,332,"[{'category': 1, 'number': 332}]",no,['cluster']
figure_ascendingmarkersize10_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,10,0.2045441019536387,0.6577084064483643,0.2037565087572874,1.690143346786499,0.1992607588190812,0.8359341621398926,0.2052472379486084,0.6830570697784424,0.2075155861131296,2.170931339263916,0.2028096995463066,1.82456636428833,0.2128648796342993,1.633575439453125,0.2149555218449294,1.5337541103363037,0.3132178013955843,0.5710546970367432,-,15.0,0.2159860430226178,1.4891390800476074,0.2377022442099857,2.493208408355713,0.4417882225823879,0.6158261299133301,24474,1.1537842750549316,0.0334954078876283,0.1975188255310058,0.0255110403045239,1.7165489196777344,1.879989036689548,0.1043779850006103,-,15.0,106,89,"[{'category': 2, 'number': 40}, {'category': 1, 'number': 49}]",no,['cluster']
figure_ascendingmarkersize20_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,20,0.1874056597616192,0.7021560668945312,0.1711373478368294,0.6920182704925537,0.1533937942384209,1.733658790588379,0.1856795001524386,1.543004035949707,0.1807677156672245,1.1960337162017822,0.1690363091296638,1.9690139293670648,0.1872088716713331,1.546407699584961,0.1931223320277537,1.585827350616455,0.3274290359921065,0.6343240737915039,-,15.0,0.2055958782673579,2.4916160106658936,0.2144600164789329,2.533806085586548,0.2816045380875203,0.534660816192627,42507,1.2156167030334473,0.0334954078876283,0.1952264308929443,0.0255110403045239,1.8134653568267824,1.879989036689548,0.0569980144500732,-,15.0,84,135,"[{'category': 2, 'number': 51}, {'category': 1, 'number': 84}]",no,['cluster']
figure_ascendingmarkersize50_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,50,0.1746854574985752,0.9014101028442384,0.1472035840979731,1.673511028289795,0.1159492134789785,0.9621059894561768,0.1697524099447502,0.922999620437622,0.1612166164315173,2.107149362564087,0.144653578368358,1.9211461544036863,0.1685310582484586,1.7862067222595217,0.1770679981750629,0.7942140102386475,0.332807099706479,1.517446994781494,-,15.0,0.1944179398619858,1.6863808631896973,0.1928727561112154,2.48362684249878,0.1732847109670448,0.513678789138794,66713,0.2705354690551758,0.0334954078876283,0.9724197387695312,0.0255110403045239,1.5930848121643066,1.879989036689548,0.0497257709503173,-,15.0,61,212,"[{'category': 2, 'number': 99}, {'category': 1, 'number': 113}]",no,['cluster']
figure_descendingmarkersize10_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,10,0.1389497292066961,0.6731998920440674,0.1784661440260293,1.508141279220581,0.2500428113121635,0.8509805202484131,0.156663402514906,1.4900081157684326,0.1779855973379986,2.247378349304199,0.1990038401734672,1.0870440006256104,0.2130054432811197,1.5720579624176023,0.1603857052295977,1.5281507968902588,0.0528353098072309,1.3367304801940918,-,15.0,0.1200105779881903,1.5620298385620115,0.0888936705623721,2.578766107559204,0.4417882225823879,0.5951480865478516,24474,1.1307365894317627,0.0334954078876283,0.1774365901947021,0.025511040304524,1.8476288318634035,1.879989036689548,0.0661382675170898,-,15.0,53,122,"[{'category': 1, 'number': 53}, {'category': 2, 'number': 69}]",no,['cluster']
figure_descendingmarkersize20_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,20,0.1171268302859432,0.6223452091217041,0.1454299803329741,1.4455955028533936,0.2162414499938618,1.609910488128662,0.1345087582517985,0.615492582321167,0.1488899372571244,1.1854336261749268,0.1632765309062228,1.911928653717041,0.1865743056513068,1.5803210735321045,0.1332367817250125,1.5395700931549072,0.0452223386592808,1.4451689720153809,-,15.0,0.1057940887545535,1.6264464855194092,0.070573775319578,2.4138755798339844,0.2816045380875203,0.646134614944458,42507,1.0785162448883057,0.0334954078876283,0.2145278453826904,0.025511040304524,1.6930346488952637,1.879989036689548,0.0669758319854736,-,15.0,20,211,"[{'category': 1, 'number': 83}, {'category': 2, 'number': 128}]",no,['cluster']
figure_descendingmarkersize50_cars03Cropped_d1_GlimmerMDS_2,cars03Cropped_d1_GlimmerMDS_2,7404,2,50,0.1008349528906765,1.7174265384674072,0.1213574905865451,0.9096627235412598,0.1962205103098597,1.0247290134429932,0.1176375469851059,1.9376394748687744,0.1274792516972809,2.293238639831543,0.1367365739808717,1.2836647033691406,0.1662589973845794,1.7345354557037354,0.1124387382544216,1.5159990787506104,0.0388686698786658,0.8947851657867432,-,15.0,0.0946319094917802,1.876189947128296,0.058756852564079,2.8399782180786133,0.1732847109670448,0.5133411884307861,66713,1.1755456924438477,0.0334954078876283,0.1672499179840088,0.025511040304524,1.8577251434326167,1.879989036689548,0.0594375133514404,-,15.0,11,267,"[{'category': 1, 'number': 106}, {'category': 2, 'number': 161}]",no,['cluster']
